Date,Open,Higt,Low,Close,Volume,RSI,RSISignal,CCI,CCISignal,UpDI,DownDI,ADX,PDI,MDI,WilliamsR,WilliamsD,MACD,MACDSignal,MACDOscillator,Close5ma,Close10ma,Close20ma,Close60ma,INDNB,INSNB,FNB,Call,EX,SSR
2013-06-03,17128,17128,16725,16745,519138,0.3625,0.3455,-113.43,-88.23,22.43,27.34,0.2298,0.2243,0.2734,-0.94,-0.8123,-289.73,-232.99,-56.73,98.02,97.4,95.14,93.38,49067,573,-50440,2.5,1128,10.34
2013-06-04,16785,16967,16664,16785,300222,0.3947,0.3554,-106.22,-91.82,20.29,26.65,0.2172,0.2029,0.2665,-0.9104,-0.8614,-305.95,-247.58,-58.37,98.32,98.23,95.83,93.78,12736,-1799,-11077,2.52,1122.2,1.54
2013-06-05,16705,16866,16322,16362,477909,0.3572,0.3557,-137.22,-100.9,16.94,32.63,0.2304,0.1694,0.3263,-0.9764,-0.9189,-348.92,-267.85,-81.07,96.99,96.48,94.06,91.62,32528,-7703,-24929,2.47,1115.8,0.23
2013-06-07,16221,16362,15516,15939,852832,0.2456,0.3337,-190.27,-118.78,13.07,46.94,0.2749,0.1307,0.4694,-0.8307,-0.8748,-412.35,-296.75,-115.6,96,94.69,92.31,89.48,46307,-15572,-32076,2.5,1117.1,3.88
2013-06-10,15959,16362,15717,16261,474912,0.2793,0.3228,-135.61,-122.14,10.89,39.08,0.3135,0.1089,0.3908,-0.6944,-0.7846,-431.66,-323.73,-107.93,99.04,97.09,94.72,91.45,5126,19467,-24593,2.49,1127.3,0.34
2013-06-11,16181,16342,16080,16080,220891,0.2673,0.3117,-113.55,-120.42,10.09,36.24,0.347,0.1009,0.3624,-0.7687,-0.7766,-456.31,-350.25,-106.06,98.74,96.38,94.23,90.58,-9493,17051,-8158,2.49,1134,3.41
2013-06-12,15899,16523,15899,16503,240423,0.3567,0.3207,-76.57,-111.65,8.41,30.2,0.3759,0.0841,0.302,-0.5627,-0.6697,-436.68,-367.53,-69.15,101.69,99.12,97.03,93.14,-26919,23485,1079,2.49,1133.6,1.54
2013-06-13,16402,16745,16322,16523,346596,0.4067,0.3379,-30.36,-95.39,13.49,26.72,0.3697,0.1349,0.2672,-0.5414,-0.6056,-414.73,-376.97,-37.75,101.61,99.74,97.41,93.41,-27713,31098,-5369,2.49,1134.4,2.59
2013-06-14,16483,16705,16483,16705,151535,0.4451,0.3593,-5.78,-77.47,12.61,24.98,0.3643,0.1261,0.2498,-0.4586,-0.5321,-378.28,-377.24,-1.05,101.77,101.19,98.66,94.6,-17448,5152,8862,2.49,1126.5,3.83
2013-06-17,16624,16664,16040,16342,231377,0.4475,0.377,-52.58,-72.49,10.29,32.64,0.3851,0.1029,0.3264,-0.6239,-0.578,-374.38,-376.66,2.29,99.46,99.5,96.91,92.73,-14436,12292,-2738,2.49,1126.2,5
2013-06-18,16322,16544,16322,16402,173737,0.4381,0.3892,-33.61,-64.72,9.61,30.48,0.4032,0.0961,0.3048,-0.5965,-0.5872,-362.26,-373.78,11.52,99.44,100.07,97.68,93.25,-11753,12451,-1341,2.49,1131.1,6.57
2013-06-19,16423,16544,16261,16483,196108,0.3589,0.3831,-24.79,-56.73,8.76,29.69,0.422,0.0876,0.2969,-0.5597,-0.5735,-342.18,-367.46,25.28,99.95,100.75,98.56,93.88,-19628,5703,13925,2.49,1130.8,10.86
2013-06-20,16322,16503,16261,16402,342120,0.3612,0.3787,-23.44,-50.07,8.05,27.3,0.4383,0.0805,0.273,-0.4946,-0.534,-329.01,-359.77,30.76,99.61,100.23,98.44,93.61,-37221,49672,-12235,2.49,1145.7,0.97
2013-06-21,16402,16463,16201,16423,325386,0.3751,0.378,-19.59,-43.98,7.32,26.9,0.4562,0.0732,0.269,-0.4373,-0.4857,-313.27,-350.47,37.2,100.08,100.06,98.8,93.92,-32623,36816,-3993,2.49,1154.7,6.25
2013-06-24,16584,16604,16120,16483,195354,0.4511,0.3926,8.41,-33.5,10.87,22.51,0.4418,0.1087,0.2251,-0.3336,-0.4096,-292.58,-338.89,46.32,100.27,100.29,99.34,94.44,-2829,214,251,2.49,1161.4,12.65
2013-06-25,16362,16483,16020,16362,400544,0.4234,0.3988,-29.55,-32.71,9.21,22.37,0.4385,0.0921,0.2237,-0.3733,-0.3915,-282.69,-327.65,44.97,99.58,99.39,98.72,93.92,-10740,4705,3035,2.49,1160.2,13.7
2013-06-26,16221,16443,15657,15778,566570,0.4001,0.399,-152.11,-56.59,7.1,27.85,0.4592,0.071,0.2785,-0.7868,-0.5891,-318.3,-325.78,7.48,96.86,96.26,95.51,90.8,39446,23684,-68173,2.49,1154.5,8.05
2013-06-27,15919,16080,15798,15979,228260,0.5074,0.4207,-156.85,-76.64,6.44,25.27,0.4772,0.0644,0.2527,-0.704,-0.6466,-326.54,-325.93,-0.61,98.61,97.82,97.13,92.2,-4536,20407,-15941,2.5,1149.7,5.56
2013-06-28,15979,16080,15778,15899,335803,0.4264,0.4218,-147.95,-90.9,5.82,23.47,0.4939,0.0582,0.2347,-0.7776,-0.7121,-335.66,-327.88,-7.78,98.75,97.81,97.05,91.96,19435,6293,-25740,2.5,1142,3.04
2013-07-01,15939,16201,15899,16120,181087,0.508,0.4391,-80.13,-88.75,9.25,21.12,0.4802,0.0925,0.2112,-0.5744,-0.6433,-321.35,-326.57,5.22,100.58,99.3,98.72,93.42,-11136,3264,7872,2.49,1132.4,1.73
2013-07-02,16080,16725,16080,16584,338626,0.516,0.4545,59.41,-59.12,23.5,16.94,0.4378,0.235,0.1694,-0.148,-0.3956,-269.46,-315.15,45.69,103.19,102.05,101.61,96.26,-20876,10461,10415,2.49,1134,1.48
2013-07-03,16685,16886,16402,16584,284659,0.5121,0.466,112.02,-24.89,24.93,14.46,0.4148,0.2493,0.1446,-0.2457,-0.3207,-225.73,-297.27,71.53,102.16,101.98,101.68,96.4,-3064,-15484,16548,2.48,1143.7,3.58
2013-07-04,16745,16846,16544,16806,196083,0.5197,0.4767,143.47,8.78,22.55,13.08,0.395,0.2255,0.1308,-0.0651,-0.1929,-171.2,-272.05,100.86,102.48,103.09,102.9,97.74,-14010,1187,12823,2.45,1139.4,5.39
2013-07-05,16806,16967,16664,16846,233848,0.6127,0.5039,145.67,36.16,24.28,11.78,0.3885,0.2428,0.1178,-0.0924,-0.1426,-123.32,-242.31,118.98,101.56,103.07,102.86,98,-29335,14157,14778,2.42,1142.3,0.11
2013-07-08,16745,17027,16624,16926,192441,0.6161,0.5264,131.71,55.27,23.04,10.22,0.3881,0.2304,0.1022,-0.0737,-0.1082,-78.03,-209.45,131.42,101.06,103.28,103.13,98.52,-12593,-8062,10335,2.35,1152.3,3.71
2013-07-09,16947,16967,16664,16926,524438,0.6018,0.5415,108.61,65.94,20.66,9.17,0.3877,0.2066,0.0917,-0.0737,-0.0909,-41.65,-175.89,134.24,100.64,102.93,102.87,98.58,-4236,-68058,74214,2.34,1141.7,3.1
2013-07-10,16866,16967,16564,16947,288009,0.6288,0.5589,85.6,69.87,17.85,11.31,0.3659,0.1785,0.1131,-0.0584,-0.0747,-11.01,-142.91,131.91,100.34,102.33,102.86,98.72,-10051,10615,-2574,2.36,1135.8,7.25
2013-07-11,16806,16987,16765,16947,206500,0.6251,0.5722,86.52,73.2,17.14,10.4,0.3497,0.1714,0.104,-0.0584,-0.0665,13.13,-111.71,124.84,100.17,101.73,102.73,98.68,-12712,13382,-4747,2.48,1122.1,10.57
2013-07-12,17088,17088,16785,16806,292510,0.5743,0.5726,73.6,73.28,18.95,9.24,0.349,0.1895,0.0924,-0.1971,-0.1318,20.65,-85.23,105.88,99.38,100.34,101.84,97.94,-257,-40636,35883,2.48,1124.5,2.62
2013-07-15,16785,17027,16785,16846,353261,0.6156,0.5812,64.27,71.48,17.18,8.38,0.3484,0.1718,0.0838,-0.1691,-0.1505,29.49,-62.29,91.78,99.71,100.14,101.93,98.24,-14024,-30631,44673,2.48,1122,0.38
2013-07-16,16745,16947,16745,16866,130667,0.8556,0.6361,52.91,67.76,15.76,9.32,0.3362,0.1576,0.0932,-0.1695,-0.16,37.68,-42.3,79.97,99.9,100.09,101.91,98.37,-7091,2999,4092,2.48,1118,14.85
2013-07-17,16926,17067,16866,16906,119512,0.8386,0.6766,71.43,68.5,19.56,8.52,0.3438,0.1956,0.0852,-0.1389,-0.1494,46.85,-24.47,71.32,100.19,100.14,102.02,98.67,-13158,8347,5011,2.48,1121.6,2.21
2013-07-18,16926,16967,16806,16886,229148,0.877,0.7167,52.24,65.25,18.12,10.64,0.3326,0.1812,0.1064,-0.1699,-0.1597,51.91,-9.19,61.1,100.14,99.98,101.75,98.64,-6383,-27453,33892,2.48,1126.3,5.46
2013-07-19,16926,17329,16725,17269,343192,0.8906,0.7514,185.8,89.36,28.26,8.06,0.3624,0.2826,0.0806,-0.048,-0.1039,85.84,9.82,76.02,101.85,101.99,103.79,100.98,-36911,25681,11338,2.49,1121.7,0.35
2013-07-22,17350,17753,17209,17652,387170,0.8842,0.778,339.47,139.38,38.27,6.44,0.409,0.3827,0.0644,-0.0748,-0.0893,141.99,36.25,105.74,103.13,103.8,105.72,103.28,-23842,-4677,30191,2.48,1118.9,1.74
2013-07-23,17531,17753,17511,17652,348859,0.8842,0.7992,228.92,157.29,34.68,5.83,0.4494,0.3468,0.0583,-0.0835,-0.0864,184.37,65.88,118.5,102.19,103.36,105.31,103.35,-19157,-21737,40894,2.48,1117,3.75
2013-07-24,17571,17672,17390,17551,322816,0.7935,0.7981,139.69,153.77,30.8,9.98,0.4576,0.308,0.0998,-0.1699,-0.1282,207.41,94.18,113.23,100.86,102.41,104.16,102.83,4970,-19713,13843,2.49,1112.7,2.52
2013-07-25,17511,17732,17430,17491,164953,0.7502,0.7885,111.92,145.4,29.47,8.77,0.4687,0.2947,0.0877,-0.2204,-0.1743,218.32,119.01,99.31,99.82,101.74,103.34,102.58,-3146,-14194,17253,2.5,1116.1,4.52
2013-07-26,17692,17874,17571,17793,211085,0.7869,0.7882,123.29,140.98,30.62,7.45,0.4874,0.3062,0.0745,-0.0618,-0.118,248.46,144.9,103.56,100.94,102.9,104.54,104.38,-23375,1927,21510,2.5,1111.1,2.14
2013-07-29,17793,17833,17148,17632,349534,0.7111,0.7728,66.99,126.18,23.35,20.34,0.4316,0.2335,0.2034,-0.1847,-0.1514,256.41,167.2,89.21,100.05,101.51,103.14,103.51,10645,21444,-12762,2.51,1110.5,0.21
2013-07-30,17612,17692,17430,17672,180729,0.7144,0.7611,67.78,114.5,21.13,18.41,0.3832,0.2113,0.1841,-0.1758,-0.1636,262.9,186.34,76.56,100.25,101.27,103.04,103.81,-15970,23470,-7444,2.51,1113.8,8.45
2013-07-31,17632,17672,17491,17672,136831,0.7144,0.7517,61.77,103.95,19.65,17.12,0.3413,0.1965,0.1712,-0.1758,-0.1697,264.99,202.07,62.92,100.11,100.83,102.72,103.89,-4720,13066,-8346,2.53,1123.5,0.21
2013-08-01,17712,17732,17531,17672,85935,0.7794,0.7573,61.59,95.48,20.49,15.7,0.3134,0.2049,0.157,-0.1758,-0.1728,263.61,214.38,49.23,99.91,100.38,102.46,104,-3348,-979,4333,2.52,1123.5,11.05
2013-08-02,17732,17793,17470,17692,264849,0.7765,0.7611,58.13,88.01,17.77,13.62,0.2893,0.1777,0.1362,-0.1584,-0.1656,261.12,223.73,37.39,100.14,100.25,102.32,104.2,-7894,-21438,29334,2.49,1123.6,1.64
2013-08-05,17632,17813,17531,17773,157425,0.785,0.7659,70.83,84.57,16.51,12.01,0.2718,0.1651,0.1201,-0.0879,-0.1267,262.65,231.51,31.14,100.43,100.64,102.54,104.73,-8100,878,7222,2.49,1113.8,12.45
2013-08-06,17793,18115,17773,17853,368481,0.7903,0.7708,150.91,97.84,26.69,10.31,0.2946,0.2669,0.1031,-0.1885,-0.1576,267.24,238.66,28.58,100.68,100.98,102.73,105.23,-11377,-30551,42053,2.5,1115.5,2.63
2013-08-07,17853,18075,17813,18015,243450,0.8184,0.7803,179,114.08,23.72,9.16,0.3143,0.2372,0.0916,-0.0719,-0.1148,280.72,247.07,33.65,101.2,101.63,103.34,106.14,-19992,-3798,25569,2.48,1118.7,1.62
2013-08-08,17974,18135,17894,18035,253619,0.7716,0.7786,171.09,125.48,23.84,8.19,0.3375,0.2384,0.0819,-0.1013,-0.108,289.67,255.59,34.08,100.9,101.43,103.14,106.2,-13968,-11222,25276,2.48,1113,7.9
2013-08-09,17894,17994,17531,17974,287647,0.648,0.7524,61.38,112.66,19,21.16,0.2997,0.19,0.2116,-0.1631,-0.1356,288.52,262.18,26.34,100.25,100.98,102.44,105.77,-4677,8582,-4305,2.49,1112.2,11.03
2013-08-12,17591,17773,17309,17329,371558,0.4068,0.6833,-107.77,68.57,14.51,24.05,0.2928,0.1451,0.2405,-0.8166,-0.4761,232.87,256.32,-23.44,97.13,97.53,98.63,102.01,5277,-10122,-16101,2.5,1113.7,27.66
2013-08-13,17229,17571,17128,17491,192500,0.4833,0.6433,-129.8,28.9,12.28,26.63,0.3029,0.1228,0.2663,-0.6395,-0.5578,199.55,244.96,-45.41,98.44,98.54,99.38,103,-9318,6934,-4370,2.5,1115.3,6.3
2013-08-14,17329,17491,17249,17350,142845,0.4624,0.6071,-128.79,-2.64,11.19,24.28,0.3117,0.1119,0.2428,-0.7795,-0.6687,159.92,227.95,-68.04,98.38,97.92,98.45,102.22,2850,-10495,-335,2.5,1118.7,6.51
2013-08-16,17108,17712,17108,17591,235912,0.4443,0.5746,-74.71,-17.05,16.34,19.36,0.2814,0.1634,0.1936,-0.5297,-0.5992,146.27,211.62,-65.35,100.25,99.33,99.62,103.65,-14586,-11689,19675,2.5,1113.6,2.14
2013-08-19,17732,17753,17551,17732,165862,0.5279,0.5652,5.18,-12.61,16.63,17.95,0.249,0.1663,0.1795,-0.3924,-0.4958,145.15,198.32,-53.17,101.33,100.1,100.29,104.42,-9126,-16451,12561,2.5,1115.6,2.12
2013-08-20,17571,17773,17571,17732,267270,0.5171,0.5556,8.08,-8.47,16.11,16.57,0.2177,0.1611,0.1657,-0.3924,-0.4441,142.63,187.18,-44.56,100.87,100.12,100.27,104.36,-15701,-228,11836,2.5,1120.8,6.4
2013-08-21,17612,17753,17571,17732,205854,0.5171,0.5479,3.11,-6.15,14.91,15.33,0.1905,0.1491,0.1533,-0.3924,-0.4183,139.03,177.55,-38.53,100.59,100.19,100.24,104.26,-22687,15156,3224,2.5,1117.4,8.44
2013-08-22,17712,17833,17491,17632,355544,0.4892,0.5362,-11.66,-7.26,12.84,13.21,0.167,0.1284,0.1321,-0.4898,-0.454,126.64,167.37,-40.73,99.71,99.84,99.65,103.59,-23647,10173,-6526,2.5,1123,9.77
2013-08-23,17652,17874,17591,17853,296897,0.5392,0.5368,36.38,1.47,13.03,11.66,0.1521,0.1303,0.1166,-0.2746,-0.3643,133.12,160.52,-27.4,100.66,101.2,100.8,104.84,-19745,-12042,-1013,2.5,1116.9,10.39
2013-08-26,17853,17994,17571,17672,195379,0.4766,0.5247,23.23,5.82,15.61,9.7,0.163,0.1561,0.097,-0.4508,-0.4076,122.25,152.87,-30.62,99.71,100.34,99.81,103.73,5204,-20895,-1550,2.5,1112.7,8.95
2013-08-27,17571,17793,17470,17591,180302,0.4392,0.5076,-22.83,0.09,13.6,12.48,0.1469,0.136,0.1248,-0.5297,-0.4686,105.87,143.47,-37.6,99.41,99.74,99.37,103.22,-11835,-8909,844,2.5,1116.3,8.39
2013-08-28,17531,17571,17229,17329,542437,0.348,0.4757,-109.66,-21.86,11.65,20.21,0.1632,0.1165,0.2021,-0.7848,-0.6267,70.93,128.96,-58.03,98.37,98.34,97.98,101.62,-9138,-68343,47981,2.49,1115.4,8.95
2013-08-29,17410,17874,17410,17712,364183,0.4383,0.4682,32.08,-11.07,20.39,16.19,0.1567,0.2039,0.1619,-0.3183,-0.4725,73.3,117.83,-44.52,100.46,100.31,100.14,103.77,-5193,-12408,-2181,2.5,1109.7,41.88
2013-08-30,17732,17732,16987,17128,719544,0.3654,0.4477,-128.86,-34.63,15.52,25.88,0.1692,0.1552,0.2588,-0.86,-0.6662,27.74,99.81,-72.07,97.95,97.26,96.98,100.28,25074,-50422,-550,2.51,1110,17.69
2013-09-02,17128,17511,17027,17491,246646,0.5283,0.4638,-90.24,-45.75,13.17,21.95,0.18,0.1317,0.2195,-0.4995,-0.5829,20.68,83.99,-63.3,100.23,99.45,99.09,102.25,-13688,552,13136,2.51,1100.5,3.59
2013-09-03,17329,17571,17249,17249,217040,0.4588,0.4628,-81.54,-52.91,13.74,19.66,0.1796,0.1374,0.1966,-0.7398,-0.6613,-4.39,66.31,-70.7,99.24,98.35,97.87,100.74,11478,-28225,11708,2.5,1097.9,9.3
2013-09-04,17209,17511,17209,17309,214658,0.4928,0.4688,-85.64,-59.46,12.34,19.01,0.184,0.1234,0.1901,-0.6802,-0.6708,-19.19,49.21,-68.4,99.6,98.93,98.36,100.97,-301,-27347,22648,2.5,1094.5,6.48
2013-09-05,17370,17531,17309,17390,176000,0.4628,0.4676,-54.28,-58.42,12.08,17.5,0.1839,0.1208,0.175,-0.5998,-0.6353,-24.11,34.55,-58.66,100.44,99.53,99,101.35,-85,-18443,15528,0,1098.4,4.93
2013-09-06,17430,17672,17309,17632,293249,0.4821,0.4705,1.45,-46.45,15.56,15.23,0.1609,0.1556,0.1523,-0.3595,-0.4974,-8.38,25.96,-34.35,101.25,101.04,100.49,102.65,-17039,-21988,34897,2.5,1093,5.18
2013-09-09,17712,17712,17511,17632,219407,0.4821,0.4728,39.22,-29.31,15.89,14.06,0.1476,0.1589,0.1406,-0.3595,-0.4284,4.03,21.57,-17.54,101.09,101.06,100.59,102.56,-565,-29944,27481,2.5,1086.8,5.45
2013-09-10,17632,17934,17551,17732,454819,0.5,0.4783,88.59,-5.73,21.97,12.03,0.1669,0.2197,0.1203,-0.2602,-0.3443,21.69,21.6,0.09,101.1,101.56,101.04,103,-13883,-28444,12208,2.51,1084.1,4.07
2013-09-11,17934,18156,17914,18095,640923,0.5732,0.4973,179.5,31.32,26.7,10.16,0.2045,0.267,0.1016,-0.0522,-0.1982,64.24,30.13,34.11,102.25,103.18,102.93,104.94,-29249,-14636,44135,2.49,1086.5,0.88
2013-09-12,18156,18256,17914,18256,415645,0.5649,0.5108,176.19,60.29,27.02,8.87,0.2446,0.2702,0.0887,0,-0.0991,109.68,46.04,63.64,102.16,103.78,103.58,105.69,-4809,-12103,17352,2.49,1085,0.59
2013-09-13,18256,18599,18156,18377,230727,0.6158,0.5318,191.55,86.54,35.04,7.46,0.2985,0.3504,0.0746,-0.1377,-0.1184,153.69,67.57,86.12,101.99,103.73,104.04,106.19,-24444,18999,5688,2.5,1087,1.39
2013-09-16,18337,18538,18156,18397,99230,0.6351,0.5525,140.78,97.39,30.25,6.44,0.3453,0.3025,0.0644,-0.1253,-0.1219,188.01,91.66,96.35,101.24,103.31,103.96,106.1,-5640,4421,1220,2.5,1082.2,4.25
2013-09-17,18337,18599,17934,18599,255430,0.7173,0.5854,114.44,100.8,23.74,12.24,0.3418,0.2374,0.1224,0,-0.0609,228.87,119.1,109.77,101.39,103.66,104.84,107.05,-16948,-6993,24568,2.5,1084.1,3.28
2013-09-23,18599,18720,18418,18538,391408,0.6588,0.6001,116.83,104.01,25.39,11,0.349,0.2539,0.11,-0.105,-0.083,253.41,145.96,107.45,100.57,102.62,104.26,106.48,-4113,-34081,38894,2.5,1073.8,0.1
2013-09-24,18357,18921,18297,18800,408236,0.867,0.6535,113.17,105.84,26.72,8.86,0.3694,0.2672,0.0886,-0.0639,-0.0734,290.65,174.9,115.75,101.39,103.26,105.39,107.67,-14571,4756,9815,2.5,1072.2,1.77
2013-09-25,18700,18881,18619,18861,256269,0.8467,0.6921,113.36,107.34,24.42,8.1,0.387,0.2442,0.081,-0.035,-0.0542,321.38,204.2,117.19,101.19,102.9,105.43,107.72,-12382,-11773,24255,2.5,1076.65,0.81
2013-09-26,18780,18901,18438,18861,331868,0.9648,0.7467,94.02,104.68,20.77,12.73,0.3674,0.2077,0.1273,-0.035,-0.0446,341.8,231.72,110.08,100.69,102.22,105.08,107.42,-3126,-18607,22663,2.5,1075.1,3.31
2013-09-27,18780,18942,18639,18901,199870,0.9644,0.7902,97.4,103.22,20.03,11.44,0.3549,0.2003,0.1144,-0.0251,-0.0349,357.08,256.79,100.3,100.58,101.79,104.92,107.36,-8959,13317,-4051,2.5,1073.7,7.31
2013-09-30,18881,18901,18659,18680,49044,0.8479,0.8018,78.02,98.18,18.32,10.46,0.344,0.1832,0.1046,-0.1604,-0.0977,347.36,274.9,72.46,99.25,100.28,103.31,105.9,-794,689,-42,2.5,1074.7,12.47
2013-10-01,18538,19123,18538,19042,225382,0.8571,0.8128,98.3,98.2,22.1,8.45,0.3577,0.221,0.0845,-0.0502,-0.074,364.67,292.86,71.81,100.92,101.8,104.92,107.7,-17615,15629,4306,2.5,1073.5,2.63
2013-10-02,18841,19324,18800,19244,196813,0.8704,0.8243,130.8,104.72,24.8,7.04,0.3843,0.248,0.0704,-0.0451,-0.0595,390.18,312.32,77.86,101.58,102.4,105.42,108.59,-18354,3799,14638,2.49,1074,4.02
2013-10-04,19244,19244,19002,19042,242676,0.7875,0.817,116.69,107.12,22.78,6.47,0.4074,0.2278,0.0647,-0.2,-0.1298,389.61,327.78,61.83,100.32,100.98,103.87,107.23,5342,-30727,25295,2.48,1070.3,25.65
2013-10-07,18942,19123,18861,19083,181295,0.7526,0.8041,91.1,103.91,20.68,10.84,0.3948,0.2068,0.1084,-0.1709,-0.1503,388,339.82,48.17,100.34,100.94,103.58,107.25,-2551,-24545,27096,2.5,1071.5,7.36
2013-10-08,19083,19143,18680,19062,221238,0.7219,0.7877,67.3,96.59,17.41,15.3,0.3507,0.1741,0.153,-0.1885,-0.1694,380.63,347.99,32.65,99.83,100.55,102.98,106.91,-499,-30367,30766,2.49,1073.7,30.6
2013-10-10,19123,19244,18921,18942,291567,0.6556,0.7613,80.5,93.37,18.98,13.58,0.3261,0.1898,0.1358,-0.2748,-0.2221,360.95,350.58,10.38,99.3,99.84,101.9,106.04,1376,-50147,48771,2.49,1073.6,5.51
2013-10-11,19002,19143,18861,18942,321550,0.6518,0.7394,53.03,85.3,17.04,14.36,0.294,0.1704,0.1436,-0.2748,-0.2485,341.42,348.75,-7.33,99.62,99.8,101.54,105.85,2404,-437,-2017,2.49,1071.4,18.56
2013-10-14,18800,18901,18599,18599,159658,0.5,0.6915,-74.79,53.29,14.9,22.14,0.2808,0.149,0.2214,-0.7059,-0.4772,294.87,337.97,-43.1,98.27,98.13,99.45,103.76,2489,-14226,10854,2.49,1071.5,16.56
2013-10-15,18639,18841,18498,18720,225471,0.5456,0.6623,-90.29,24.57,13.02,23.06,0.2805,0.1302,0.2306,-0.5881,-0.5327,264.69,323.31,-58.63,99.29,98.86,99.83,104.25,-566,-8884,9450,2.49,1066.8,30.1
2013-10-16,18740,18821,18015,18075,292485,0.3476,0.5994,-218.31,-24,9.7,32.47,0.3151,0.097,0.3247,-0.9542,-0.7434,186.57,295.97,-109.4,96.89,95.76,96.39,100.55,22897,-21816,-1181,2.49,1065.5,25.56
2013-10-17,18256,18256,17491,18075,377448,0.3305,0.5456,-243.26,-67.86,7.58,40.34,0.3643,0.0758,0.4034,-0.6814,-0.7124,123.24,261.42,-138.18,97.8,96.25,96.44,100.44,13155,-7945,-4237,2.49,1063.7,4.65
2013-10-18,17954,18015,17551,17712,235138,0.2857,0.4936,-202.74,-94.83,6.46,34.4,0.4069,0.0646,0.344,-0.8794,-0.7959,43.26,217.79,-174.53,97.13,95.1,94.67,98.34,13450,9013,-22653,2.5,1060.8,18.64
2013-10-21,17732,18095,17732,17974,154770,0.3403,0.463,-125.46,-100.96,8.06,30.6,0.4304,0.0806,0.306,-0.7365,-0.7662,1.01,174.43,-173.42,99.24,97.06,96.18,99.73,-3978,1802,2137,2.49,1062.2,1.86
2013-10-22,17894,18256,17894,18095,205254,0.3956,0.4495,-81.33,-97.03,11.97,27.31,0.4251,0.1197,0.2731,-0.6705,-0.7183,-22.46,135.05,-157.51,100.6,98.24,96.96,100.36,-2724,5213,-2440,2.5,1060.8,4.98
2013-10-23,18095,18095,17833,17833,92694,0.2764,0.4149,-87.63,-95.15,10.98,26.98,0.4246,0.1098,0.2698,-0.8134,-0.7659,-61.48,95.75,-157.23,99.42,97.47,95.74,98.89,399,-1314,845,2.5,1055.8,0.83
2013-10-24,17934,18176,17833,18075,137461,0.2869,0.3893,-61.99,-88.52,12.38,23.99,0.4105,0.1238,0.2399,-0.6669,-0.7164,-72.06,62.19,-134.24,100.76,99.26,97.22,100.19,-2656,5084,-2358,2.5,1061,1.57
2013-10-25,18156,18156,17833,17914,137615,0.2913,0.3697,-61.97,-83.21,11.05,21.42,0.3983,0.1105,0.2142,-0.7587,-0.7375,-92.36,31.28,-123.64,99.64,98.93,96.61,99.26,-486,-4207,3948,2.52,1061.8,29.01
2013-10-28,17934,18115,17652,18095,163579,0.3262,0.361,-57.37,-78.04,9.39,24.08,0.4038,0.0939,0.2408,-0.6554,-0.6965,-92.78,6.47,-99.24,100.51,100.21,97.78,100.23,-4767,6630,-1318,2.52,1061.1,7.24
2013-10-29,18095,18196,17994,18135,119234,0.338,0.3564,-25.2,-67.47,11.55,22.38,0.3925,0.1155,0.2238,-0.6326,-0.6646,-88.86,-12.6,-76.26,100.69,100.76,98.2,100.41,2278,-1615,-460,2.52,1060.6,14.69
2013-10-30,18135,18236,17793,17954,193076,0.3309,0.3513,-40.7,-62.12,9.8,25.87,0.4002,0.098,0.2587,-0.7197,-0.6921,-99.21,-29.92,-69.29,99.55,99.82,97.41,99.38,10472,1621,-12939,2.51,1060.2,22.93
2013-10-31,18015,18015,17632,17833,314772,0.3178,0.3446,-83.25,-66.34,8.52,27.99,0.418,0.0852,0.2799,-0.7574,-0.7248,-115.84,-47.11,-68.74,99.15,99.28,97.08,98.69,729,2526,-2755,2.52,1060.7,11.4
2013-11-01,17692,17833,17591,17712,105979,0.3428,0.3442,-125.26,-78.13,7.77,27.02,0.436,0.0777,0.2702,-0.8363,-0.7805,-137.21,-65.13,-72.08,98.7,98.61,96.82,98.02,7603,-2674,-4929,2.48,1060.7,7.95
2013-11-04,17732,17793,17551,17632,67822,0.3043,0.3362,-156.86,-93.87,7.06,26.06,0.4544,0.0706,0.2606,-0.894,-0.8373,-158.76,-83.85,-74.91,98.76,98.35,96.76,97.58,-914,3438,-2524,2.48,1062.9,7.71
2013-11-05,17551,17612,17309,17350,74303,0.35,0.339,-209.29,-116.96,6.19,32.1,0.484,0.0619,0.321,-0.9567,-0.897,-196.34,-106.35,-89.99,98.04,97.18,95.66,96.06,5593,-420,-5173,2.51,1061.2,3.29
2013-11-06,17390,17692,17390,17632,47843,0.4179,0.3548,-112.73,-116.11,8.45,27.89,0.4908,0.0845,0.2789,-0.6589,-0.778,-201.05,-125.29,-75.76,100,98.87,97.6,97.64,-2641,1098,1543,2.49,1060.9,3.71
2013-11-07,17551,17712,17551,17591,83861,0.4745,0.3787,-84.17,-109.72,8.71,26.04,0.4919,0.0871,0.2604,-0.7022,-0.7401,-205.71,-141.37,-64.34,100.04,98.91,97.74,97.45,-4875,9565,-4690,2.5,1061.4,9.97
2013-11-08,17269,17672,17269,17612,323233,0.4153,0.386,-100.11,-107.8,7.31,33.12,0.5114,0.0731,0.3312,-0.6525,-0.6963,-205.35,-154.17,-51.18,100.28,99.2,98.22,97.61,-5763,39216,-33453,2.5,1064.9,5.06
